
[SHEET: Clarifications]
NR | Publish date | QUESTION | RESPONSE
1 | 2026-08-05 00:00:00 | The Find a Tender notice states the budget is £78,000 ex VAT. Please can you confirm this is the correct budget? | Please note that there is an error in the notice: it is 65000 +VAT (78000 including VAT)
2 | 2026-08-05 00:00:00 | Response template. Can you confirm that the word limit is 500 words in all sections and that this word limit will be applied in selection? | There is some flexibility, but a hard stop at 1000 words
3 | 2026-08-05 00:00:00 | The RfP reads as though the British Council is looking for a more or less full time consultant for a year to work alongside in-house teams. Is that true or is this more of a traditional external consulting project with most likely a multi-person team? | We're open to both kind of proposals. 
4 | 2026-08-20 00:00:00 | Could you please advise if there is a word limit for the "Methodology and Approach" section, (MA01)? | Please, limit the response to max 1000 words
5 | 2026-08-24 00:00:00 | Clarification regarding Annex 3 – Pricing Approach.
The bidder instructions state that suppliers should complete both the “Requirements Costs” tab and the “Rate Card and Resources” tab, and also refer to the “Travel & Subsistence” tab.
However, in the Annex 3 pricing workbook available to me, I can see the Requirements Costs section, but I cannot locate the Rate Card and Resources tab.
Could you please confirm whether the Rate Card and Resources tab is included in the version of Annex 3 that bidders are expected to complete, and if so, could you please provide the relevant tab/workbook? | This is an error in the Pricing Approach, as in I forgot to delete the instructions related to the tabs you mention. There are no such tabs, the pricing approach is "as is".
Price should incluide everything
6 | 2026-08-25 00:00:00 | Question 1
The specification asks us to evidence returns "to the UK" and to maximise "fiscal and soft power returns," while also requiring understanding of ODA frameworks and "measuring economic welfare in low- to middle-income countries." These point at different beneficiaries and would require different methodologies.
Could you confirm which of the following is the primary objective:
(a) Value the return to the UK (exchequer, UK creative economy, and soft-power/influence) or
(b) Value the economic welfare generated in the artists' home/partner economies as the primary quantity, with UK return secondary.
If both are in scope, could you indicate which takes priority? | Both are in scope but a should take priority.
7 | 2026-08-25 00:00:00 | The specification frames the object of valuation in more than one way. It refers to:
• the four named commissions (Argentina, China, Senegal, UK)
• the wider 'international art and technology sector', described globally and going beyond the four commission hosts,
• and, via the requirements for additionality, market-failure and counterfactual analysis, and 'risks of non-intervention', the value of intervention in the sector.
Please could you confirm which is the intended valuation lens:
(a) A valuation of the four commissions as worked case studies, plus a transferable methodology/framework that can be extended to other countries
(b) A global, sector-level economic valuation (inc methodology) as the headline output, with the four commissions used as illustrative inputs.
(c) A valuation of returns on investment / intervention in this sector (inc methodology) (evidenced by the commissions and/or other evidence) | The four commissions should be taken as case studies indicative of the wider art-tech sector. So either a or b.
8 | 2026-09-03 00:00:00 | Would you accept cover levels of £5 million each for PI, PL and EL? | I cannot give a definitive number, because it depends on the risk the business considers acceptable, but I can definitely say that we are open to discuss and adjust the insurance levels
9 | 2026-09-03 00:00:00 | Schedule 1 of Annex 1 requires £10m Professional Indemnity insurance. Can the British Council confirm whether this level is mandatory for this commission, or whether a lower level proportionate to contract value and risk would be accepted | Same answer as above
10 | 2026-09-03 00:00:00 | Can the British Council provide a summary of the quantitative and qualitative data already available for the four artist innovation commissions, including budgets, delivery data, partner evidence, follow-on investment, IP/technology developement and audience/participant data?  | The four commissions are currently still underway. The grants for each of the four commissions was around £100k-120k.
11 | 2026-09-03 00:00:00 | For the counterfactual analysis, does the British Council expect formal econometric or quasi-experimental analysis, or would a Green Book-aligned constructed counterfactual and additionality assessment be acceptable given the nature and scale of the commissions?  | The latter: formal econometric analysis, not Green Book-adjacent.
12 | 2026-09-03 00:00:00 | Beyond the four commissions, does the British Council expect the supplier to undertake original primary research across the wider international Art and Tech sector, or primarily to draw on existing evidence, comparator programmes and funding data  | The latter. As we stated in the brief, the four commissions are to be viewed as case studies. We would like to understand what the value of our work, supporting the art and tech sector.
13 | 2026-09-03 00:00:00 | Will the successful supplier be given access at mobilisation to the British Council’s existing prosperity framework, Return on Influence measures and relevant FCDO monitoring and evaluation frameworks referenced in the specification?  | Yes.
14 | 2026-09-03 00:00:00 | Should bidders assume that engagement with international artists and partners can be conducted remotely unless otherwise agreed, or should provision for international travel be included within the fixed price? | We would expect engagement to be remote
15 |  | Who are the principal intended users of the Economic Valuation Toolkit after completion: the Digital Innovation in the Arts team, wider British Council Arts teams, corporate M&E colleagues, or external partners? Should the toolkit be designed for independent use by non-economists? | Everyone across the British Council and yes re: non-economists
16 | 2026-09-03 00:00:00 | Should the Gap Analysis & Investment Framework primarily inform future British Council commissioning decisions, or is it also expected to provide recommendations for wider UK public investment in the Art and Tech sector? | The former
17 |  |  | 
[END SHEET: Clarifications, 18 rows]


[SHEET: Categories]
Material groups |  | MG Category | MG Name 2 | Material number  | MG Name 1 | Material name  | Material Group / Material Group Description |  | Name | Range Address
Education & training |  | EDUCATION&DEVELOPMENT | EDU: Teaching Aids & Materials | 6010000000 | Teaching aids | Teaching aids | Developmental and professional teaching aids and materials: Maths kits; electronic learning aids; educational incentives; stickers and supplies; certificates and diplomas, classroom awards; teacher resource materials; classroom decoratives and supplies; teaching arts and crafts equipment; musical instruments; parts and accessories; toys and games. For teaching books and publications, use 55101500; Classroom furniture (56120000) and equipment (56120001). |  |  | 
Electric utilities |  | EDUCATION&DEVELOPMENT | EDU: UK appointed staff child school fees | 8612000100 | UK Staff child schl | UK Staff child schl | UK appointed staff child school fees, nursery fees, school entry fees, infant or child day-care services; nanny or babysitting services. |  |  | 
Electrical, Lighting |  | EVENTS | EVT: Conference, Events registration fees | 8612000500 | Registration fees | Registration fees | Conference fees, event entry fees, registration fees paid on behalf of BC staff or beneficiaries. |  |  | 
Electronic reference |  | EVENTS | EVT: Events management services, Mgmt of trade shows/Exhibit | 8014160700 | Events management | Events management | Events management service, venue search services, trade shows and trade exhibitions; award ceremonies; meeting, events facilitation services, moderating services, events programme coordinator services,  Meet&Greet services. Venue hire use 90111600 or 90111605 for exams; conference fees 86120005. |  |  | 
Electronic storage |  | EVENTS | EVT: Staff entertainment costs, not work related | 9015000100 | Staff entertainment | Staff entertainment | Food and drink and other entertainment costs for BC staff for non-work related events, e.g. Christmas party, Queen's jubilee. For work related staff events use 90150000. |  |  | 
Employee Education |  | EVENTS | EVT: Tour guide, Tourist attraction services | 9015150000 | Guides, Tourist serv | Guides, Tourist serv | Tour guide services; Tourist attractions costs for BC beneficiaries, e.g. tickets to museums;  tickets for sporting events; historical and cultural sites; zoo; theme parks; water parks; amusement parks; carnivals and fairs. |  |  | 
Employer's liability |  | EVENTS | EVT: Interpreting services; Sign language interpreters | 9012170000 | Interpreters | Interpreters | Interpreting services; Sign language interpreters.  For written translation use 82110000. |  |  | 
English language svc |  | EVENTS | EVT: hire of furniture and equipment - EXAM USE ONLY | 5610140100 | EXM Furn, Equip hire | EXM Furn, Equip hire | Hire of furniture and equipment for Exams only. For BC events, use 56101400; for office use 44103125. |  |  | 
Events management |  | EVENTS | EVT: Hire of furniture and equipment | 5610140000 | Furniture,Equip hire | Furniture,Equip hire | Non exam hire of furniture and equipment for events, exhibitions, conferences; videoconferencing facilities;  For exams - use 56101401; for office, use 44103125. |  |  | 
Exam board fees |  | EVENTS | EVT: Hire of room, venues, conference centres - EXAM USE ONL | 9011160500 | EXM Venue hire | EXM Venue hire | Exam use only: hire of rooms, venues, conference centres for exam sessions. |  |  | 
Exam Markers LRW Loc |  | EVENTS | EVT: Subject Matter Experts that present at conf/events | 8614150000 | Speakers/presenters | Speakers/presenters | Subject Matter Experts (SME) that present or give a talk at a conference, events. These would not be directly employed by BC as consultants. Travel reimbursement costs go to 78110000. |  |  | 
Examiner Speak. Loc |  | EVENTS | EVT: Hire of room, venues, conference centres | 9011160000 | Venue hire | Venue hire | Cost of hire of rooms, venues, conference centres, venues for meetings, events; meeting or banquet rooms; marquees. |  |  | 
EXM Furn, Equip hire |  | FACILITIES | FCL: Storage of furniture, office equipment, warehousing | 7813000000 | Storage - not docs | Storage - not docs | Non document storage: e.g. warehousing of furniture, office equipment. |  |  | 
Finance Training |  | FACILITIES | FCL: Storage of exam papers, secured documents - not archive | 7813180400 | Document storage | Document storage | Document storage services: EG exam papers, storage of secured documentation. Not archiving.  |  |  | 
Fire consultancy ser |  | FACILITIES | FCL: Document archiving storage and destruction costs | 8016150600 | Archiving services | Archiving services | Document archiving storage and destruction costs. For non archiving document storage use 78131804. |  |  | 
Fire fighting traing |  | FACILITIES | FCL: Pest control services | 7210210000 | Pest control | Pest control | Pest Control: fumigation; animal trapping; rodent control; birds; termites. |  |  | 
Fire protect/prevent |  | HEALTH&SAFETY | H&S: Country appntd staff healthcare services & reimbusmnt | 8500000000 | Ctry Healthcare svc | Ctry Healthcare svc | Medical reimbursements for country appointed staff, medical claim costs, prescription costs, medical consultation fees, medical check-up, pre-employment medical check-up for non-local staff. For medical insurance and contributions use 84131600. Purchase of medicine for BC premises use - 51000000.   |  |  | 
Fixed phones |  | HEALTH&SAFETY | H&S: Security,crisis mgmt, first aid, health&safety training | 8610170900 | Health & Safety Trng | Health & Safety Trng | Health & Safety training, security training, crisis management training, first aid training, medical training. Occupational health assessment services and training. Predeployment safety training. Not fire training (86101711). |  |  | 
Flight Cost Domestic |  | HEALTH&SAFETY | H&S: Staff medical and welfare costs | 8500000200 | Staff medical serv | Staff medical serv | Local staff welfare and medical costs, e.g. staff optical test costs, staff welfare services: counselling, bereavement. |  |  | 
Flight Costs (Intnl) |  | HEALTH&SAFETY | H&S: Drugs and pharmaceutical products | 5100000000 | Drugs and Pharm | Drugs and Pharm | Drugs and Pharmaceutical Products, e.g. provision of office first aid box. |  |  | 
Flowers, Plants |  | HEALTH&SAFETY | H&S: UK appointed staff healthcare services &  reimbusmnt | 8500000100 | UK Healthcare svc | UK Healthcare svc | Medical reimbursements for UK appointed staff, medical claim costs, prescription costs, medical consultation fees, medical check-up, pre-employment medical check-up for non-local staff. For medical insurance and contributions use 84131600. Purchase of medicine for BC premises use - 51000000. |  |  | 
Freight forwarders |  | IT HARDWARE | ITH: Computer accessories | 4321160000 | Computer accessories | Computer accessories | Computer accessories, e.g. docking stations;  multimedia kits; computer speakers; decoder equipment; universal serial bus hubs or connectors; computer accessory kits; computer or notebook stands; keyboard drawers or shelves; service kits for storage devices; computer data input device accessories; bar code reader equipment; currency recognition equipment; keyboards; computer mouse or trackballs; mouse pads; graphics tablets; touch pads; biometric identification equipment; portable data input terminals; camera based vision systems for automated data collection; voice microphones for computers; point of sale payment terminal; punch card readers; character displays; glare screens; monitor arms or stands; laptop bags.  
If expenditure qualifies as a fixed asset follow the fixed asset PO process. |  |  | 
Fuelling of vehicles |  | IT HARDWARE | ITH: Electronic storage & components | 4320190000 | Electronic storage | Electronic storage | IT hardware storage equipment. e.g. system cards (e.g. graphics or video accelerator; memory module cards; modem cards; network interface cards; wireless network interface cards;); chassis components; removable or fixed media storage devices and accessories: hard drives, CDs; tapes; DVDs; flash memory storage devices; electronic media or data duplicating equipment; removable storage media accessories (compact disk cases; multimedia storage holders;). |  |  | 
Furniture,Equip hire |  | IT HARDWARE | ITH: Purchase of computers, servers, laptops, desktops | 4321150000 | Computers | Computers | Purchase of servers, laptops, PCs, desktops, notebooks, tablets, book readers, Computer displays, monitors. If expenditure qualifies for capitalisation follow the fixed asset PO process. |  |  | 
Garden & Plants serv |  | IT SERVICES | ITS: Internet Access Setup & Service Charge | 8111210000 | Internet services | Internet services | Internet and intranet access set up and service charges, broadband, ISP, ISDN, ADSL, Wi-Fi. |  |  | 
Global conferencing |  | IT SERVICES | ITS: Website design, coding | 8111210300 | Website design | Website design | Website design services; coding of websites. |  |  | 
Governance reg fees |  | IT SERVICES | ITS: Website maintenance and moderating | 8111210800 | Website maint | Website maint | Website maintenance services:  website moderator services. |  |  | 
Graphic design |  | IT SERVICES | ITS: Web hosting-Storage Space, Web Access | 8111210500 | Web hosting | Web hosting | Provision of storage space and access for websites; Web search engine providers charges. |  |  | 
Guides, Tourist serv |  | IT SERVICES | ITS: Domain names, urls | 8111210700 | Domain names | Domain names | managing and purchasing urls, internet domain names. |  |  | 
Health & Safety Trng |  | IT SERVICES | ITS: Maint & Repair of phones, answering machines, fax | 4319151300 | Coms device maint | Coms device maint | Maintenance & repair of mobile phones & accessories, fixed phones, answering machines, fax machines, digital and analogue telephones; two way radios, walkie talkie and pagers. |  |  | 
Health and Life ins |  | IT SERVICES | ITS: Computer servicing; computer equipment maint and supp | 8111181200 | Computer maintenance | Computer maintenance | Computer servicing; computer equipment maintenance and support. |  |  | 
Heating,Air Con,Vent |  | MARKETING | MKT: Internet advertising, digital campaign | 8210160300 | Internet advertising | Internet advertising | Purchase of Internet advertising, payments for ad words, adware, digital campaign. |  |  | 
Hotel/accommodation |  | MARKETING | MKT: Graphic design | 8214000000 | Graphic design | Graphic design | Creation of visual representation of ideas and messages by using type, space and images including computer generated design & graphic services. |  |  | 
HR consultancy serv |  | MARKETING | MKT: Trade mark registration & renewal, copyrights fees | 8012160400 | Trade mark | Trade mark | Trade marks:  Fees payable to trade mark agents, Registration and renewal fees payable to trade mark authorities; copyrights fees; licence to stream digital content. |  |  | 
ICO DC |  | MARKETING | MKT: Distribution of marketing and promotional materials | 8014000000 | Marketing materials | Marketing materials | Distribution costs of marketing and promotional materials paid to 3rd party; include cost of hiring resources to hand out promotional material. |  |  | 
Info tech consult |  | MARKETING | MKT: Public relations services, press,media, campaign advise | 8014160200 | Public relations | Public relations | Public relations consultancy or agency services for press and media relations advise, advise on media campaigns, excluding advertising. |  |  | 
Int Courier serv |  | MARKETING | MKT: Production of BC branded goods for promo BC & its work | 8014160500 | Promo merchandise | Promo merchandise | Production of BC branded goods for the purpose of promoting organisation and its work e.g. bags, packs, cases, pens and T-shirts, umbrellas. Not for resale. |  |  | 
Internal office move |  | MARKETING | MKT: Printing or promo leaflets, booklets, brochures, flyers | 8212150500 | Promo printing | Promo printing | Printing or promotional leaflets, booklets, brochures, flyers, handbills, invitations, certificates. |  |  | 
Internet advertising |  | MARKETING | MKT: Market research services | 8014150000 | Market research | Market research | Market Research: Market analysis including internet research and consumer research and competitor research; telephone surveys; telephone; paper surveys; one-on-one surveys; regional or location studies for projects; economic or financial evaluation of projects; market research project administration or planning services. For marketing consultancy use 80141600, for project management services use 80101600, for digital data analysis use 81111700. |  |  | 
Internet services |  | NON-INFLUENCEABLE | NON: Grants to Individuals | 9900201000 | Grants to Individual | Grants to Individual | Grants to individuals including sport awards. |  |  | 
Interpreters |  | NON-INFLUENCEABLE | NON: Grants to Organisations | 9900201001 | Grants to Organisati | Grants to Organisati | Grants to organisations including sport awards. |  |  | 
Investigative serv |  | NON-INFLUENCEABLE | NON: Local/Council taxes for resident premises | 8013180400 | Property Taxes | Property Taxes | Rates (local property taxes), council tax. |  |  | 
Invigilator fees |  | OFFICE COSTS | OFF: Local courier services and handling | 7810220300 | Local Courier serv | Local Courier serv | In-country courier services and handling charges, including cost of packing, crating services; material handling services, weighing services. |  |  | 
Legal advice & cons |  | OFFICE COSTS | OFF: International courier services and handling | 7810220400 | Int Courier serv | Int Courier serv | International courier services and handling charges, including material packing, crating, handling and weighing services. |  |  | 
Library Books |  | OFFICE COSTS | OFF: Office equipment hire/lease | 4410312500 | Off equip hire/lease | Off equip hire/lease | Hire/lease of office equipment e.g. MFDs, printers, photocopiers, franking machines, air conditioning or heating units including contract and operating costs, headphones. |  |  | 
Local Courier serv |  | OFFICE COSTS | OFF: Purchase of BC premises furniture | 5610170000 | Office furniture | Office furniture | Purchase of office furniture, e.g. desks, filing cabinets, chairs, pedestals, guest seating; general furniture parts and accessories; photocopier cabinets. If expenditure qualifies as a fixed asset follow the fixed asset PO process. |  |  | 
Long term cons |  | OFFICE COSTS | OFF: Office equipment maintenance & repair | 4410000100 | Office equip maint | Office equip maint | Office equipment repair and maintenance services of printers and photocopiers, shredding machines; sorting machines; audio and visual presentation and composing equipment, e.g. projectors, TV sets, distance learning systems, media control systems, photographic or filming or video equipment maintenance and accessories. For purchase of office equipment use 44100000, for hire of office equipment use 44103125. |  |  | 
Manned guarding |  | OFFICE COSTS | OFF: External printing, re-printing, photocopying services | 8212150000 | Printing,Copying srv | Printing,Copying srv | External printing, reprinting, photocopying, scanning service charges, binding services. |  |  | 
Market research |  | OFFICE COSTS | OFF: Corporate uniforms for BC staff | 5310271000 | Corporate uniforms | Corporate uniforms | Uniforms for BC office staff. |  |  | 
Marketing consult |  | OFFICE COSTS | OFF: Fixed payment costs for serviced office space | 8013180500 | Serviced office spac | Serviced office spac | Fixed payment costs for serviced office space.  Workstation, meeting rooms, facilities, etc. - combined costs. |  |  | 
Marketing materials |  | OFFICE COSTS | OFF: Cut flower arrangements, Plants for office | 1016170700 | Flowers, Plants | Flowers, Plants | Purchase of flowers & plants: flower arrangements; decorative plants; ornamental trees for BC premises. |  |  | 
Marketing Training |  | OFFICE COSTS | OFF: Gardening services, Office plant maintenance | 7011150000 | Garden & Plants serv | Garden & Plants serv | Garden planting and maintenance services; office plants maintenance. |  |  | 
Mgmt Training |  | OFFICE COSTS | OFF: Recycling services, Waste collection services | 7612160000 | Waste & Recycling | Waste & Recycling | Paper shredding services, recycling services, bin rental, furniture disposal, destroying of computer, electronic and electrical equipment, skip hire, waste disposal, waste collection. |  |  | 
Mobile phones |  | OFFICE COSTS | OFF: Chilled water, water dispensers | 8310151000 | Chilled water | Chilled water | chilled / drinking water, including purchase of water dispenser. |  |  | 
Motor vehicles |  | OFFICE COSTS | OFF: Purchase of office equipment & accessories | 4410000000 | Office equipment | Office equipment | Purchase of office equipment, supplies & accessories, e.g. printers and photocopiers, paper cutting machines; sorting machines; book binding equipment, flip chart stands, projector and stands; spare parts; trays; feeders; photocopier stands, laminators and laminating supplies, scanners and scanner accessories,  printing accessories (guillotines, cutters, trimmers, punches, collators) For paper shredding machines - use 72101505; If expenditure qualifies as a fixed asset follow the fixed asset PO process. |  |  | 
Multimedia network |  | OFFICE COSTS | OFF: Audio visual presentation equipment | 4511000000 | Audio visual equip | Audio visual equip | Purchase of audio and visual presentation and composing equipment, e.g. projectors, TV sets, distance learning systems, media control systems, television mount accessories, audio & video conferencing systems, radios. If expenditure qualifies as a fixed asset follow the fixed asset PO process. For maintenance costs use 44100000. |  |  | 
Newspaper adverts |  | OFFICE COSTS | OFF: Cleaning equipment, accessories and supplies | 4700000000 | Cleaning supplies | Cleaning supplies | Cleaning services, equipment and supplies, e.g. general building and office cleaning services; cleaning equipment and supplies including descalers; bacterial removal chemicals; water softening compounds; cleaning accessories and equipment, e.g. brooms; mops; buckets; carts; vacuum cleaner plus supplies and accessories; floor polishers plus supplies and accessories; carpet sweepers; janitor cart and accessories; rubbish, hygienic bags; cleaning rags; cloths and wipes; sanitary goods; air fresheners; bleaches; absorbents; facial tissues; toilet tissue. |  |  | 
Notarial services |  | OFFICE COSTS | OFF: Purchase of subscription of printed material | 5510151900 | Periodicals | Periodicals | Subscription of printed periodicals, newspapers, magazines, catalogues, journals, etc. |  |  | 
Off equip hire/lease |  | OFFICE COSTS | OFF: Postal stamps, material packing | 7810220000 | Postal serv | Postal serv | Postal services. National postal delivery service; postage, stamps, post office box services; mailing pick up or delivery services; packing, crating services, material handling services, weighing services. |  |  | 
Office equip maint |  | OFFICE COSTS | OFF: Postal delivery charges  | 7810220100 | Del Charges | Del Charges | Delivery charges for goods. |  |  | 
Office equipment |  | OFFICE COSTS | OFF: Printing, photocopying paper | 1411150000 | Printing paper | Printing paper | Printing, copying and writing paper. |  |  | 
Office furniture |  | OFFICE COSTS | OFF: Stationery | 1411150900 | Stationery | Stationery | Stationery: toners; ink cartridges; calculators; organisers and accessories; paper holders and pad holders; personal organisers; cash handling supplier (currency bags; coin sorters; cashboxes; money clips); cash register paper; index cards; telephone message pads or books; self adhesive note paper; assorted paper, address books and refills; calendars; meeting planners; appointment books; diaries and refills; wall planners or refills; envelopes; mailing bags or boxes; packaging materials; tape dispensers; paper cutters; staple removers; staplers; scissors; pencil sharpeners; deck pad; glue dispensers or refills; pens; pencils; markers; highlighters; writing accessories; erasers; correction pens; ink and lead refills; folders and finders and indexes; rubber bands; paper clips; pins or tacks; staples; velcro fasteners; self adhesive; badge and badge holders; office desk accessories; batteries. For BC branded stationery use 82121507. |  |  | 
Oil and gas utilitie |  | OFFICE COSTS | OFF: Business cards for BC staff | 1411160400 | BC business cards | BC business cards | Business cards for BC staff and BC activities. |  |  | 
Outsourcing consul |  | OFFICE COSTS | OFF: BC printed stationery, Letter headed paper, envelopes | 8212150700 | BC stationery print | BC stationery print | BC branded stationery, e.g. logo envelopes, notepads, letter headed paper. |  |  | 
Pension trust ins |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Restrict use to client funded projects DFID, EC | 8010160600 | Short term cons | Short term cons | For use only on client funded projects which require this reporting. This category is specified by the E&S. The definition of "short" and "long" term usually depends on the contract with the funder, and may vary between projects. Do not use otherwise or consider using 80101600 |  |  | 
Performing arts agcy |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Restrict use to client funded projects DFID, EC | 8010160500 | Long term cons | Long term cons | For use only on client funded projects which require this reporting. This category is specified by the E&S. The definition of "short" and "long" term usually depends on the contract with the funder, and may vary between projects. Do not use otherwise or consider using 80101600 |  |  | 
Periodicals |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Consultation services who advises on cultural heritage | 9314170200 | Cultural heritage | Cultural heritage | Consultation services who advises on cultural heritage. |  |  | 
Personnel recruitmnt |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Fees for provision of external legal advice | 8012000000 | Legal advice & cons  | Legal advice & cons | Legal Services: fees for provision of external legal advice. |  |  | 
Pest control |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Strategic & organisational consultancy services for BC | 8010150800 | Strategic & BI cons | Strategic & BI cons | Consultancy services for BC strategy and organisation, e.g. feasibility studies or screening of project ideas. |  |  | 
Phone bills |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: HR consultancy services | 8011000000 | HR consultancy serv | HR consultancy serv | General human resources consultancy services to improve BC operations; Career development services. Not training (for training use 80111504). |  |  | 
Photo,Film,Video Srv |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Information technology services and consultancy | 8010150700 | Info tech consult | Info tech consult | Internet security testing, penetration testing, IT specialists. For software design, use 81111500, for digital data analysis, use 81111700; for website coding and programming services - use 81112103. |  |  | 
Photo,Filming,Video |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Professional procurement consultancy services | 8010170600 | Procurement services | Procurement services | Professional procurement consultancy services. Consultancy services to advice and manage procurement bids, tenders, request for proposal (RFP), request for Information (RFI), supplier management services. |  |  | 
Police services |  | PROFESSIONAL SERVICES-CONSULTANCY | CON: Marketing consultancy, Branding, Campaigns services | 8014160000 | Marketing consult | Marketing consult | Marketing consultancy and services, analysis, creative , campaign,  brand consultancy and services, planning. |  |  | 
Postal serv |  | PROFESSIONAL SERVICES-FINANCE | FIN: Credit card Service charge | 8414160200 | Credit card service | Credit card service | Credit card, pay card or other bank card funds loading and service charges. |  |  | 
Power sources maint |  | PROFESSIONAL SERVICES-FINANCE | FIN: Currency exchange | 8412160300 | Currency exchange | Currency exchange | Service charge for changing currency. |  |  | 
Printed publications |  | PROFESSIONAL SERVICES-FINANCE | FIN: Preparation of statutory accounts | 8411150000 | Statutory accounting | Statutory accounting | Preparation of statutory accounts. |  |  | 
Printing mrkt mat |  | PROFESSIONAL SERVICES-FINANCE | FIN: Tax accounting support/Tax filing | 8411150300 | Tax accounting | Tax accounting | Tax accounting support, tax filings and tax return preparation. |  |  | 
Printing paper |  | PROFESSIONAL SERVICES-FINANCE | FIN: Payroll accounting | 8411150500 | Payroll accounting | Payroll accounting | Service charge for payroll preparation and management. |  |  | 
Printing,Copying srv |  | PROFESSIONAL SERVICES-FINANCE | FIN: Auditing Services | 8411160000 | Auditing services | Auditing services | Auditing services, external audit services. |  |  | 
Procurement services |  | PROFESSIONAL SERVICES-FINANCE | FIN: Treasury Services | 8411170100 | Treasury services | Treasury services | Treasury services. |  |  | 
Prof indemnity ins |  | PROFESSIONAL SERVICES-FINANCE | FIN: Status/Tax review & Implementation advice | 8411180200 | Tax advisory serv | Tax advisory serv | General tax advisory, including status and tax review and implementation advice. |  |  | 
Prof membership |  | PROFESSIONAL SERVICES-FINANCE | FIN: Tax audits,demands handling & tax advice for prior-perd | 8411180000 | Tax advisory-PP | Tax advisory-PP | Handling tax audits and demands for back taxes, tax advice on prior period tax issues. |  |  | 
Project Mgmt Service |  | PROFESSIONAL SERVICES-FINANCE | FIN: Annual filing fees | 8411150200 | Annual filing fees | Annual filing fees | Annual filing fees for accounting services. |  |  | 
Promo Material Dsign |  | PROFESSIONAL SERVICES-FINANCE | FIN: Banking institutions | 8412150000 | Banking institutions | Banking institutions | Banking transaction/account service charges. |  |  | 
Property insurance |  | PROFESSIONAL SERVICES-FINANCE | FIN: Credit checks, reports costs | 8414000000 | Credit check service | Credit check service | Credit check costs e.g. Dun & Bradstreet search costs. |  |  | 
Property Taxes |  | PROFESSIONAL SERVICES-HR | HR: Develop, deliver training services: to BC staff | 8011150400 | Staff training & dev | Staff training & dev | Consultancy services to design, develop and deliver bespoke training service to BC staff. |  |  | 
Public relations |  | PROFESSIONAL SERVICES-HR | HR: Education & Course fees for BC staff | 8611160400 | Employee education | Employee Education | Educational and course fees to increase knowledge, skills, capacity of  BC staff, e.g. professional qualifications, professional courses; exam fees, board fees, entry fees. |  |  | 
Public/Gen liability |  | PROFESSIONAL SERVICES-HR | HR: Language training received by BC staff | 8611170100 | Staff language train | Staff language train | Language training received by BC staff, reimbursement of course fees or payment to schools, teachers who deliver language training. |  |  | 
Radio advertising |  | PROFESSIONAL SERVICES-HR | HR: Disability/Welfare advisory services | 9314150600 | Welfare services | Welfare services | Disability advice services, welfare advice services. |  |  | 
RD Relocation allow |  | PROFESSIONAL SERVICES-HR | HR: PCBPAY (Payroll) salary | 8011000300 | PCBPAY (Payroll) sal | PCBPAY (Payroll) sal | 0 |  |  | 
